Security,.SPXPE U Index                                                  
Start Date,1/31/1990 0:00
End Date,5/18/2021 0:00
Period,D
,
Date,PX_LAST
6/27/2011,12.9304
6/24/2011,12.8064
6/23/2011,12.9542
6/22/2011,12.987
6/21/2011,13.0707
6/20/2011,12.8975
6/17/2011,12.821
6/16/2011,12.7763
6/15/2011,12.7485
6/14/2011,12.9723
6/13/2011,12.8093
6/10/2011,12.7945
6/9/2011,12.9715
6/8/2011,12.8744
6/7/2011,12.9296
6/6/2011,12.9405
6/3/2011,13.0818
6/2/2011,13.1991
6/1/2011,13.2209
5/31/2011,13.5542
5/27/2011,13.414
5/26/2011,13.3658
5/25/2011,13.3229
5/24/2011,13.281
5/23/2011,13.2862
5/20/2011,13.4538
5/19/2011,13.5559
5/18/2011,13.525
5/17/2011,13.4075
5/16/2011,13.4088
5/13/2011,13.4946
5/12/2011,13.6131
5/11/2011,13.5484
5/10/2011,13.7017
5/9/2011,13.5945
5/6/2011,13.5389
5/5/2011,13.4915
5/4/2011,13.6221
5/3/2011,13.7214
5/2/2011,13.767
4/29/2011,13.8175
4/28/2011,13.8177
4/27/2011,13.791
4/26/2011,13.7133
4/25/2011,13.5979
4/21/2011,13.6365
4/20/2011,13.5969
4/19/2011,13.4404
4/18/2011,13.3707
4/15/2011,13.518
4/14/2011,13.4585
4/13/2011,13.4573
4/12/2011,13.4608
4/11/2011,13.5766
4/8/2011,13.6421
4/7/2011,13.6944
4/6/2011,13.7224
4/5/2011,13.6908
4/4/2011,13.7441
4/1/2011,13.7376
3/31/2011,13.6774
3/30/2011,13.7034
3/29/2011,13.6109
3/28/2011,13.5203
3/25/2011,13.5476
3/24/2011,13.5158
3/23/2011,13.4021
3/22/2011,13.3647
3/21/2011,13.412
3/18/2011,13.2034
3/17/2011,13.1401
3/16/2011,12.9804
3/15/2011,13.2551
3/14/2011,13.4103
3/11/2011,13.4946
3/10/2011,13.4082
3/9/2011,13.6688
3/8/2011,13.6864
3/7/2011,13.5962
3/4/2011,13.7113
3/3/2011,13.8233
3/2/2011,13.5898
3/1/2011,13.567
2/28/2011,13.7847
2/25/2011,13.7065
2/24/2011,13.5717
2/23/2011,13.5885
2/22/2011,13.6751
2/18/2011,13.9657
2/17/2011,13.9465
2/16/2011,13.9094
2/15/2011,13.8306
2/14/2011,13.8768
2/11/2011,13.8585
2/10/2011,13.7747
2/9/2011,13.7599
2/8/2011,13.8003
2/7/2011,13.746
2/4/2011,13.6567
2/3/2011,13.622
2/2/2011,13.591
2/1/2011,13.6254
1/31/2011,13.458
1/28/2011,13.3379
1/27/2011,13.588
1/26/2011,13.5568
1/25/2011,13.5026
1/24/2011,13.5149
1/21/2011,13.4341
1/20/2011,13.4004
1/19/2011,13.4197
1/18/2011,13.5916
1/14/2011,13.5948
1/13/2011,13.5163
1/12/2011,13.5452
1/11/2011,13.4318
1/10/2011,13.3789
1/7/2011,13.4172
1/6/2011,13.4517
1/5/2011,13.4873
1/4/2011,13.4336
1/3/2011,13.4544
12/31/2010,14.7458
12/30/2010,14.7498
12/29/2010,14.7706
12/28/2010,14.7553
12/27/2010,14.7438
12/23/2010,14.735
12/22/2010,14.7507
12/21/2010,14.6992
12/20/2010,14.6128
12/17/2010,14.5446
12/16/2010,14.5429
12/15/2010,14.4552
12/14/2010,14.5304
12/13/2010,14.5178
12/10/2010,14.5211
12/9/2010,14.4441
12/8/2010,14.3939
12/7/2010,14.3468
12/6/2010,14.342
12/3/2010,14.3615
12/2/2010,14.3257
12/1/2010,14.1445
11/30/2010,13.8512
11/29/2010,13.9364
11/26/2010,13.9556
11/24/2010,14.0618
11/23/2010,13.856
11/22/2010,14.0617
11/19/2010,14.0854
11/18/2010,14.0554
11/17/2010,13.8437
11/16/2010,13.8417
11/15/2010,14.0705
11/12/2010,14.0898
11/11/2010,14.258
11/10/2010,14.3133
11/9/2010,14.2535
11/8/2010,14.3653
11/5/2010,14.3916
11/4/2010,14.3396
11/3/2010,14.0716
11/2/2010,14.0314
11/1/2010,13.9281
10/29/2010,13.961
10/28/2010,13.98
10/27/2010,13.9648
10/26/2010,14.0032
10/25/2010,14.0066
10/22/2010,13.9982
10/21/2010,13.978
10/20/2010,13.9668
10/19/2010,13.8457
10/18/2010,14.0942
10/15/2010,13.9657
10/14/2010,13.9479
10/13/2010,14.0144
10/12/2010,13.9233
10/11/2010,13.8719
10/8/2010,13.8687
10/7/2010,13.7855
10/6/2010,13.8113
10/5/2010,13.8167
10/4/2010,13.535
10/1/2010,13.649
9/30/2010,13.7033
9/29/2010,13.7478
9/28/2010,13.7849
9/27/2010,13.715
9/24/2010,13.7883
9/23/2010,13.5001
9/22/2010,13.6135
9/21/2010,13.6824
9/20/2010,13.7119
9/17/2010,13.4904
9/16/2010,13.4793
9/15/2010,13.4801
9/14/2010,13.4297
9/13/2010,13.4364
9/10/2010,13.2833
9/9/2010,13.2162
9/8/2010,13.1509
9/7/2010,13.0799
9/3/2010,13.229
9/2/2010,13.0564
9/1/2010,12.9338
8/31/2010,12.5826
8/30/2010,12.5769
8/27/2010,12.7596
8/26/2010,12.5467
8/25/2010,12.6434
8/24/2010,12.6023
8/23/2010,12.7874
8/20/2010,12.8408
8/19/2010,12.8931
8/18/2010,13.1159
8/17/2010,13.1039
8/16/2010,12.9428
8/13/2010,12.9409
8/12/2010,12.9895
8/11/2010,13.0518
8/10/2010,13.4341
8/9/2010,13.5129
8/6/2010,13.4295
8/5/2010,13.4805
8/4/2010,13.5032
8/3/2010,13.4344
8/2/2010,13.5261
7/30/2010,13.2666
7/29/2010,13.2782
7/28/2010,13.3314
7/27/2010,13.4467
7/26/2010,13.4664
7/23/2010,13.3351
7/22/2010,13.2599
7/21/2010,13.0006
7/20/2010,13.1731
7/19/2010,13.0292
7/16/2010,12.9734
7/15/2010,13.3794
7/14/2010,13.3954
7/13/2010,13.4104
7/12/2010,13.2052
7/9/2010,13.1878
7/8/2010,13.0939
7/7/2010,12.9693
7/6/2010,12.5714
7/2/2010,12.4955
7/1/2010,12.5565
6/30/2010,12.6682
6/29/2010,12.7955
6/28/2010,13.2091
6/25/2010,13.2532
6/24/2010,13.2114
6/23/2010,13.4357
6/22/2010,13.4757
6/21/2010,13.7033
6/18/2010,13.7332
6/17/2010,13.7188
6/16/2010,13.7003
6/15/2010,13.7063
6/14/2010,13.3841
6/11/2010,13.4072
6/10/2010,13.3151
6/9/2010,12.9608
6/8/2010,13.0536
6/7/2010,12.9022
6/4/2010,13.0758
6/3/2010,13.5396
6/2/2010,13.4843
6/1/2010,13.1483
5/28/2010,13.416
5/27/2010,13.5749
5/26/2010,13.1431
5/25/2010,13.2177
5/24/2010,13.2069
5/21/2010,13.3814
5/20/2010,13.182
5/19/2010,13.7228
5/18/2010,13.7931
5/17/2010,13.9961
5/14/2010,13.9802
5/13/2010,14.249
5/12/2010,14.4331
5/11/2010,14.2411
5/10/2010,14.2955
5/7/2010,13.7098
5/6/2010,13.9295
5/5/2010,14.4057
5/4/2010,14.5117
5/3/2010,14.8709
4/30/2010,14.711
4/29/2010,14.9726
4/28/2010,14.8034
4/27/2010,14.752
4/26/2010,15.1299
4/23/2010,15.2369
4/22/2010,15.1638
4/21/2010,15.1799
4/20/2010,15.2246
4/19/2010,15.1769
4/16/2010,15.2076
4/15/2010,15.4689
4/14/2010,15.4894
4/13/2010,15.343
4/12/2010,15.3327
4/9/2010,15.3009
4/8/2010,15.2095
4/7/2010,15.1541
4/6/2010,15.2386
4/5/2010,15.212
4/1/2010,15.0842
3/31/2010,15.0015
3/30/2010,15.0498
3/29/2010,15.049
3/26/2010,14.9576
3/25/2010,14.9464
3/24/2010,14.9653
3/23/2010,15.0518
3/22/2010,14.9622
3/19/2010,14.8811
3/18/2010,14.9552
3/17/2010,14.9616
3/16/2010,14.8716
3/15/2010,14.7554
3/12/2010,14.7492
3/11/2010,14.7515
3/10/2010,14.6836
3/9/2010,14.6085
3/8/2010,14.5889
3/5/2010,14.5921
3/4/2010,14.3913
3/3/2010,14.3397
3/2/2010,14.3337
3/1/2010,14.302
2/26/2010,14.1607
2/25/2010,14.1518
2/24/2010,14.1803
2/23/2010,14.048
2/22/2010,14.2234
2/19/2010,14.2402
2/18/2010,14.2116
2/17/2010,14.1349
2/16/2010,14.0772
2/12/2010,13.7675
2/11/2010,13.8013
2/10/2010,13.6644
2/9/2010,13.6907
2/8/2010,13.5121
2/5/2010,13.6346
2/4/2010,13.5995
2/3/2010,14.0431
2/2/2010,14.1298
2/1/2010,13.9649
1/29/2010,13.8403
1/28/2010,14.0099
1/27/2010,14.1709
1/26/2010,14.1107
1/25/2010,14.1828
1/22/2010,14.1284
1/21/2010,14.4634
1/20/2010,14.7446
1/19/2010,14.9215
1/15/2010,14.7526
1/14/2010,14.9268
1/13/2010,14.9017
1/12/2010,14.7823
1/11/2010,14.9238
1/8/2010,14.9126
1/7/2010,14.8715
1/6/2010,14.8256
1/5/2010,14.8215
1/4/2010,14.7872
12/31/2009,18.0297
12/30/2009,18.2127
12/29/2009,18.2101
12/28/2009,18.2349
12/24/2009,18.21
12/23/2009,18.1148
12/22/2009,18.0654
12/21/2009,17.972
12/18/2009,17.6159
12/17/2009,17.5097
12/16/2009,17.6832
12/15/2009,17.6637
12/14/2009,17.739
12/11/2009,17.5922
12/10/2009,17.5167
12/9/2009,17.4182
12/8/2009,17.3578
12/7/2009,17.5494
12/4/2009,17.5524
12/3/2009,17.4334
12/2/2009,17.4807
12/1/2009,17.4816
11/30/2009,17.2909
11/27/2009,17.241
11/25/2009,17.539
11/24/2009,17.4591
11/23/2009,17.482
11/20/2009,17.2504
11/19/2009,17.2998
11/18/2009,17.537
11/17/2009,17.5481
11/16/2009,17.5406
11/13/2009,17.2908
11/12/2009,17.2125
11/11/2009,17.4086
11/10/2009,17.3301
11/9/2009,17.3418
11/6/2009,16.9821
11/5/2009,16.9477
11/4/2009,16.6492
11/3/2009,16.7093
11/2/2009,16.7125
10/30/2009,16.7035
10/29/2009,17.2297
10/28/2009,16.8786
10/27/2009,17.2191
10/26/2009,17.2997
10/23/2009,17.5437
10/22/2009,17.7928
10/21/2009,17.6744
10/20/2009,17.8879
10/19/2009,18.0449
10/16/2009,17.8504
10/15/2009,18.0529
10/14/2009,18.0293
10/13/2009,17.7836
10/12/2009,17.8302
10/9/2009,17.7441
10/8/2009,17.7008
10/7/2009,17.5587
10/6/2009,17.481
10/5/2009,17.2434
10/2/2009,16.9757
10/1/2009,17.0519
9/30/2009,17.6198
9/29/2009,17.7047
9/28/2009,17.7429
9/25/2009,17.435
9/24/2009,17.5386
9/23/2009,17.723
9/22/2009,17.9044
9/21/2009,17.7706
9/18/2009,17.7796
9/17/2009,17.7226
9/16/2009,17.7755
9/15/2009,17.5088
9/14/2009,17.4487
9/11/2009,17.3581
9/10/2009,17.3984
9/9/2009,17.2117
9/8/2009,17.0817
9/4/2009,16.9161
9/3/2009,16.6977
9/2/2009,16.5514
9/1/2009,16.6051
8/31/2009,17.0613
8/28/2009,17.205
8/27/2009,17.2371
8/26/2009,17.1788
8/25/2009,17.1776
8/24/2009,17.1469
8/21/2009,17.1561
8/20/2009,16.8414
8/19/2009,16.6558
8/18/2009,16.5269
8/17/2009,16.3604
8/14/2009,16.7632
8/13/2009,16.8961
8/12/2009,16.7869
8/11/2009,16.5964
8/10/2009,16.8204
8/7/2009,16.8269
8/6/2009,16.623
8/5/2009,16.661
8/4/2009,16.7084
8/3/2009,16.6636
7/31/2009,16.419
7/30/2009,16.3934
7/29/2009,16.2047
7/28/2009,16.2771
7/27/2009,16.3313
7/24/2009,16.3477
7/23/2009,16.3115
7/22/2009,15.9399
7/21/2009,15.9542
7/20/2009,15.8997
7/17/2009,15.719
7/16/2009,15.7673
7/15/2009,15.6542
7/14/2009,15.2311
7/13/2009,15.171
7/10/2009,14.7916
7/9/2009,14.8507
7/8/2009,14.7923
7/7/2009,14.8017
7/6/2009,15.0961
7/2/2009,15.0726
7/1/2009,15.5117
6/30/2009,15.4995
6/29/2009,15.6459
6/26/2009,15.5064
6/25/2009,15.5137
6/24/2009,15.1752
6/23/2009,15.072
6/22/2009,15.0443
6/19/2009,15.4571
6/18/2009,15.436
6/17/2009,15.3008
6/16/2009,15.3219
6/15/2009,15.5247
6/12/2009,15.9282
6/11/2009,15.892
6/10/2009,15.8059
6/9/2009,15.866
6/8/2009,15.8113
6/5/2009,15.8342
6/4/2009,15.884
6/3/2009,15.6934
6/2/2009,16.4828
6/1/2009,16.4561
5/29/2009,16.0621
5/28/2009,15.8537
5/27/2009,15.6105
5/26/2009,15.9352
5/22/2009,15.5475
5/21/2009,15.5643
5/20/2009,15.8441
5/19/2009,15.9168
5/18/2009,15.9491
5/15/2009,15.4931
5/14/2009,15.668
5/13/2009,15.4787
5/12/2009,15.8975
5/11/2009,15.9131
5/8/2009,16.2663
5/7/2009,15.8762
5/6/2009,16.0995
5/5/2009,15.8154
5/4/2009,15.8717
5/1/2009,15.3264
4/30/2009,15.2227
4/29/2009,15.2174
4/28/2009,14.8794
4/27/2009,14.9189
4/24/2009,15.0495
4/23/2009,14.7704
4/22/2009,14.5879
4/21/2009,14.6753
4/20/2009,14.38
4/17/2009,15.0055
4/16/2009,14.9445
4/15/2009,14.661
4/14/2009,14.4901
4/13/2009,14.7798
4/9/2009,14.7164
4/8/2009,14.1404
4/7/2009,13.9236
4/6/2009,14.2601
4/3/2009,14.3305
4/2/2009,14.1735
4/1/2009,13.7571
3/31/2009,13.5314
3/30/2009,13.3412
3/27/2009,13.8218
3/26/2009,14.059
3/25/2009,13.7202
3/24/2009,13.573
3/23/2009,13.8611
3/20/2009,12.915
3/19/2009,13.134
3/18/2009,13.2835
3/17/2009,12.9929
3/16/2009,12.5565
3/13/2009,12.5683
3/12/2009,12.4421
3/11/2009,11.9355
3/10/2009,11.8925
3/9/2009,11.1513
3/6/2009,11.2207
3/5/2009,11.1803
3/4/2009,11.6395
3/3/2009,11.3396
3/2/2009,11.392
2/27/2009,11.9458
2/26/2009,12.1657
2/25/2009,12.3656
2/24/2009,12.4582
2/23/2009,11.9696
2/20/2009,12.3767
2/19/2009,12.5073
2/18/2009,12.6292
2/17/2009,12.648
2/13/2009,13.1745
2/12/2009,13.2774
2/11/2009,13.242
2/10/2009,13.1035
2/9/2009,13.7586
2/6/2009,13.6943
2/5/2009,13.2774
2/4/2009,12.9993
2/3/2009,13.0177
2/2/2009,12.6887
1/30/2009,12.5055
1/29/2009,12.7008
1/28/2009,12.9874
1/27/2009,12.4693
1/26/2009,12.2471
1/23/2009,12.0768
1/22/2009,11.9283
1/21/2009,12.0512
1/20/2009,11.4964
1/16/2009,11.8199
1/15/2009,11.6678
1/14/2009,11.6225
1/13/2009,11.987
1/12/2009,11.8917
1/9/2009,12.1044
1/8/2009,12.2526
1/7/2009,12.1507
1/6/2009,12.4546
1/5/2009,12.3479
1/2/2009,12.3293
12/31/2008,12.652
12/30/2008,12.4717
12/29/2008,12.1785
12/26/2008,12.226
12/24/2008,12.1613
12/23/2008,11.997
12/22/2008,12.0887
12/19/2008,12.2287
12/18/2008,12.1112
12/17/2008,12.322
12/16/2008,12.4378
12/15/2008,11.8283
12/12/2008,11.942
12/11/2008,11.8336
12/10/2008,12.1656
12/9/2008,12.0026
12/8/2008,12.2479
12/5/2008,11.7688
12/4/2008,11.3343
12/3/2008,11.6647
12/2/2008,11.361
12/1/2008,10.8768
11/28/2008,11.9148
11/26/2008,11.7932
11/25/2008,11.377
11/24/2008,11.2882
11/21/2008,10.5877
11/20/2008,9.9506
11/19/2008,10.6452
11/18/2008,11.3548
11/17/2008,11.233
11/14/2008,11.4857
11/13/2008,11.9557
11/12/2008,11.1374
11/11/2008,11.7095
11/10/2008,11.9371
11/7/2008,11.9998
11/6/2008,11.6332
11/5/2008,12.1909
11/4/2008,12.8574
11/3/2008,12.337
10/31/2008,12.3534
10/30/2008,12.1469
10/29/2008,11.8051
10/28/2008,11.9413
10/27/2008,10.7645
10/24/2008,11.0914
10/23/2008,11.4523
10/22/2008,11.1858
10/21/2008,11.8826
10/20/2008,12.2292
10/17/2008,11.6476
10/16/2008,11.6911
10/15/2008,11.1965
10/14/2008,12.2871
10/13/2008,12.3077
10/10/2008,10.9908
10/9/2008,11.0827
10/8/2008,11.9686
10/7/2008,12.0634
10/6/2008,12.7484
10/3/2008,13.2334
10/2/2008,13.3829
10/1/2008,13.8464
9/30/2008,13.967
9/29/2008,13.3894
9/26/2008,14.5709
9/25/2008,14.4615
9/24/2008,14.1634
9/23/2008,14.1675
9/22/2008,14.3831
9/19/2008,14.9181
9/18/2008,14.3494
9/17/2008,13.7525
9/16/2008,14.5465
9/15/2008,14.2499
9/12/2008,14.9237
9/11/2008,14.8542
9/10/2008,14.8177
9/9/2008,14.6977
9/8/2008,15.2012
9/5/2008,14.913
9/4/2008,14.8274
9/3/2008,15.2731
9/2/2008,15.3032
8/29/2008,15.4051
8/28/2008,15.6103
8/27/2008,15.357
8/26/2008,15.2255
8/25/2008,15.167
8/22/2008,15.3985
8/21/2008,15.2188
8/20/2008,15.1719
8/19/2008,15.0692
8/18/2008,15.1827
8/15/2008,15.4118
8/14/2008,15.3379
8/13/2008,15.2137
8/12/2008,15.2226
8/11/2008,15.38
8/8/2008,15.2116
8/7/2008,14.8136
8/6/2008,14.9888
8/5/2008,14.9175
8/4/2008,14.5396
8/1/2008,14.5596
7/31/2008,14.6182
7/30/2008,14.8041
7/29/2008,14.472
7/28/2008,14.0939
7/25/2008,14.339
7/24/2008,14.2406
7/23/2008,14.5026
7/22/2008,14.3478
7/21/2008,14.1477
7/18/2008,14.1444
7/17/2008,14.0282
7/16/2008,13.8758
7/15/2008,13.5392
7/14/2008,13.6636
7/11/2008,13.7746
7/10/2008,13.8861
7/9/2008,13.7391
7/8/2008,14.0363
7/7/2008,13.817
7/3/2008,13.9371
7/2/2008,13.8854
7/1/2008,14.0975
6/30/2008,14.1547
6/27/2008,14.1004
6/26/2008,14.1915
6/25/2008,14.6167
6/24/2008,14.5039
6/23/2008,14.5238
6/20/2008,14.4279
6/19/2008,14.6716
6/18/2008,14.6321
6/17/2008,14.7753
6/16/2008,14.8742
6/13/2008,14.8798
6/12/2008,14.6608
6/11/2008,14.5975
6/10/2008,14.8876
6/9/2008,14.8839
6/6/2008,14.8521
6/5/2008,15.3242
6/4/2008,15.0235
6/3/2008,15.0343
6/2/2008,15.1151
5/30/2008,15.2832
5/29/2008,15.2648
5/28/2008,15.2083
5/27/2008,15.143
5/23/2008,15.009
5/22/2008,15.2325
5/21/2008,15.194
5/20/2008,15.4313
5/19/2008,15.6023
5/16/2008,15.5665
5/15/2008,15.5416
5/14/2008,15.4163
5/13/2008,15.3298
5/12/2008,15.3141
5/9/2008,15.1106
5/8/2008,15.1799
5/7/2008,15.1107
5/6/2008,15.3731
5/5/2008,15.2397
5/2/2008,15.3403
5/1/2008,15.2847
4/30/2008,15.0399
4/29/2008,15.0755
4/28/2008,15.1308
4/25/2008,15.1243
4/24/2008,15.0362
4/23/2008,14.9344
4/22/2008,14.85
4/21/2008,14.939
4/18/2008,14.9207
4/17/2008,14.6236
4/16/2008,14.5734
4/15/2008,14.238
4/14/2008,14.1484
4/11/2008,14.1499
4/10/2008,14.4479
4/9/2008,14.3855
4/8/2008,14.4891
4/7/2008,14.5339
4/4/2008,14.5029
4/3/2008,14.4692
4/2/2008,14.4207
4/1/2008,14.4012
3/31/2008,13.8984
3/28/2008,13.8531
3/27/2008,13.9593
3/26/2008,14.0936
3/25/2008,14.222
3/24/2008,14.1739
3/20/2008,13.9296
3/19/2008,13.6057
3/18/2008,13.9359
3/17/2008,13.3829
3/14/2008,13.4987
3/13/2008,13.7863
3/12/2008,13.6809
3/11/2008,13.773
3/10/2008,13.2274
3/7/2008,13.4089
3/6/2008,13.524
3/5/2008,13.8222
3/4/2008,13.7423
3/3/2008,13.7576
2/29/2008,13.7483
2/28/2008,14.0642
2/27/2008,14.1562
2/26/2008,14.1731
2/25/2008,14.0653
2/22/2008,13.842
2/21/2008,13.7247
2/20/2008,13.8965
2/19/2008,13.797
2/15/2008,13.8221
2/14/2008,13.8278
2/13/2008,14.0024
2/12/2008,13.8117
2/11/2008,13.7003
2/8/2008,13.6166
2/7/2008,13.6641
2/6/2008,13.5426
2/5/2008,13.6487
2/4/2008,14.0881
2/1/2008,14.2268
1/31/2008,14.0777
1/30/2008,13.8357
1/29/2008,13.8922
1/28/2008,13.8125
1/25/2008,13.566
1/24/2008,13.7747
1/23/2008,13.6215
1/22/2008,13.3061
1/18/2008,13.4459
1/17/2008,13.5097
1/16/2008,13.8886
1/15/2008,13.8856
1/14/2008,14.2131
1/11/2008,14.0523
1/10/2008,14.2351
1/9/2008,14.1124
1/8/2008,13.9215
1/7/2008,14.1872
1/4/2008,14.1304
1/3/2008,14.4831
1/2/2008,14.4855
12/31/2007,16.4745
12/28/2007,16.5885
12/27/2007,16.5608
12/26/2007,16.7861
12/24/2007,16.7565
12/21/2007,16.5762
12/20/2007,16.2715
12/19/2007,16.17
12/18/2007,16.1842
12/17/2007,16.0684
12/14/2007,16.3054
12/13/2007,16.5082
12/12/2007,16.4365
12/11/2007,16.327
12/10/2007,16.7081
12/7/2007,16.5814
12/6/2007,16.6018
12/5/2007,16.3257
12/4/2007,16.0599
12/3/2007,16.1378
11/30/2007,16.2289
11/29/2007,16.0889
11/28/2007,16.0595
11/27/2007,15.6029
11/26/2007,15.362
11/23/2007,15.7244
11/21/2007,15.4597
11/20/2007,15.6751
11/19/2007,15.5862
11/16/2007,15.8546
11/15/2007,15.7544
11/14/2007,15.9441
11/13/2007,16.0348
11/12/2007,15.5681
11/9/2007,15.7085
11/8/2007,15.9485
11/7/2007,15.913
11/6/2007,16.3769
11/5/2007,16.1607
11/2/2007,16.1759
11/1/2007,16.1549
10/31/2007,16.6214
10/30/2007,16.4241
10/29/2007,16.5246
10/26/2007,16.4639
10/25/2007,16.2478
10/24/2007,16.2424
10/23/2007,16.2487
10/22/2007,16.1058
10/19/2007,16.0354
10/18/2007,16.4445
10/17/2007,16.4462
10/16/2007,16.4185
10/15/2007,16.5283
10/12/2007,16.6545
10/11/2007,16.5772
10/10/2007,16.6633
10/9/2007,16.6663
10/8/2007,16.5243
10/5/2007,16.5611
10/4/2007,16.3664
10/3/2007,16.315
10/2/2007,16.3821
10/1/2007,16.3542
9/28/2007,16.1852
9/27/2007,16.2267
9/26/2007,16.1759
9/25/2007,16.0799
9/24/2007,16.0961
9/21/2007,16.1553
9/20/2007,16.0644
9/19/2007,16.1737
9/18/2007,16.0755
9/17/2007,15.6216
9/14/2007,15.692
9/13/2007,15.6832
9/12/2007,15.5328
9/11/2007,15.5315
9/10/2007,15.3154
9/7/2007,15.3323
9/6/2007,15.6115
9/5/2007,15.5371
9/4/2007,15.7177
8/31/2007,15.5588
8/30/2007,15.3852
8/29/2007,15.4419
8/28/2007,15.112
8/27/2007,15.4687
8/24/2007,15.614
8/23/2007,15.4389
8/22/2007,15.4539
8/21/2007,15.2737
8/20/2007,15.2431
8/17/2007,15.2575
8/16/2007,14.8917
8/15/2007,14.8466
8/14/2007,15.0518
8/13/2007,15.31
8/10/2007,15.3221
8/9/2007,15.32
8/8/2007,15.7772
8/7/2007,15.5574
8/6/2007,15.4604
8/3/2007,15.1019
8/2/2007,15.5056
8/1/2007,15.4436
7/31/2007,15.3746
7/30/2007,15.5765
7/27/2007,15.4171
7/26/2007,15.6852
7/25/2007,16.069
7/24/2007,15.9906
7/23/2007,16.3449
7/20/2007,16.2919
7/19/2007,16.5121
7/18/2007,16.4388
7/17/2007,16.4679
7/16/2007,16.4762
7/13/2007,16.5154
7/12/2007,16.4534
7/11/2007,16.13
7/10/2007,16.0335
7/9/2007,16.2587
7/6/2007,16.2468
7/5/2007,16.1948
7/3/2007,16.1753
7/2/2007,16.1241
6/29/2007,16.0965
6/28/2007,16.1159
6/27/2007,16.1182
6/26/2007,15.977
6/25/2007,16.0268
6/22/2007,16.0753
6/21/2007,16.2718
6/20/2007,16.1676
6/19/2007,16.3966
6/18/2007,16.3685
6/15/2007,16.3784
6/14/2007,16.2683
6/13/2007,16.1792
6/12/2007,15.9382
6/11/2007,16.1111
6/8/2007,16.0934
6/7/2007,15.9172
6/6/2007,16.2106
6/5/2007,16.3567
6/4/2007,16.4496
6/1/2007,16.4374
5/31/2007,16.4304
5/30/2007,16.4302
5/29/2007,16.3026
5/25/2007,16.2803
5/24/2007,16.1934
5/23/2007,16.3411
5/22/2007,16.3791
5/21/2007,16.3947
5/18/2007,16.3723
5/17/2007,16.2734
5/16/2007,16.2906
5/15/2007,16.1646
5/14/2007,16.173
5/11/2007,16.208
5/10/2007,16.0635
5/9/2007,16.3063
5/8/2007,16.2715
5/7/2007,16.281
5/4/2007,16.2384
5/3/2007,16.2043
5/2/2007,16.1269
5/1/2007,16.0188
4/30/2007,15.9898
4/27/2007,16.1368
4/26/2007,16.168
4/25/2007,16.2042
4/24/2007,16.0255
4/23/2007,16.0538
4/20/2007,16.1078
4/19/2007,15.9623
4/18/2007,15.9885
4/17/2007,15.9905
4/16/2007,15.9612
4/13/2007,15.7896
4/12/2007,15.7243
4/11/2007,15.6271
4/10/2007,15.7302
4/9/2007,15.6862
4/5/2007,15.6682
4/4/2007,15.6085
4/3/2007,15.5938
4/2/2007,15.4489
3/30/2007,15.4537
3/29/2007,15.4806
3/28/2007,15.4211
3/27/2007,15.5485
3/26/2007,15.6408
3/23/2007,15.6139
3/22/2007,15.5893
3/21/2007,15.5716
3/20/2007,15.3147
3/19/2007,15.1941
3/16/2007,15.0198
3/15/2007,15.064
3/14/2007,15.0041
3/13/2007,14.9046
3/12/2007,15.1997
3/9/2007,15.164
3/8/2007,15.1664
3/7/2007,15.0734
3/6/2007,15.111
3/5/2007,14.8778
3/2/2007,15.0279
3/1/2007,15.1907
2/28/2007,15.2338
2/27/2007,15.1471
2/26/2007,15.6784
2/23/2007,15.698
2/22/2007,15.7518
2/21/2007,15.7616
2/20/2007,15.7763
2/16/2007,15.7403
2/15/2007,15.7452
2/14/2007,15.7588
2/13/2007,15.639
2/12/2007,15.5254
2/9/2007,15.5785
2/8/2007,15.6875
2/7/2007,15.712
2/6/2007,15.6837
2/5/2007,15.6674
2/2/2007,15.6693
2/1/2007,15.64
1/31/2007,15.6134
1/30/2007,15.5062
1/29/2007,15.4044
1/26/2007,15.4188
1/25/2007,15.426
1/24/2007,15.5938
1/23/2007,15.456
1/22/2007,15.3931
1/19/2007,15.4574
1/18/2007,15.4101
1/17/2007,15.4533
1/16/2007,15.4601
1/12/2007,15.4402
1/11/2007,15.353
1/10/2007,15.2547
1/9/2007,15.2172
1/8/2007,15.1938
1/5/2007,15.1458
1/4/2007,15.2421
1/3/2007,15.2493
12/29/2006,16.2996
12/28/2006,16.3641
12/27/2006,16.3872
12/26/2006,16.2763
12/22/2006,16.2059
12/21/2006,16.2901
12/20/2006,16.3444
12/19/2006,16.3635
12/18/2006,16.3262
12/15/2006,16.3748
12/14/2006,16.3552
12/13/2006,16.2158
12/12/2006,16.1971
12/11/2006,16.2003
12/8/2006,16.1607
12/7/2006,16.1331
12/6/2006,16.1988
12/5/2006,16.2198
12/4/2006,16.1561
12/1/2006,16.0134
11/30/2006,16.0361
11/29/2006,16.0209
11/28/2006,15.8614
11/27/2006,15.8048
11/24/2006,16.0207
11/22/2006,16.0782
11/21/2006,16.0493
11/20/2006,16.0239
11/17/2006,16.0413
11/16/2006,16.0174
11/15/2006,15.9825
11/14/2006,15.9413
11/13/2006,15.8403
11/10/2006,15.8032
11/9/2006,15.7789
11/8/2006,15.8708
11/7/2006,15.8436
11/6/2006,15.8186
11/3/2006,15.6188
11/2/2006,15.6501
11/1/2006,15.6806
