Security,.STRATOPT U Index                                               
Start Date,4/16/1999 0:00
End Date,5/18/2021 0:00
Period,D
,
Date,PX_LAST
3/25/2003,13.7481
3/24/2003,15.1314
3/21/2003,11.0751
3/20/2003,13.2847
3/19/2003,13.4985
3/18/2003,14.4902
3/17/2003,14.9758
3/14/2003,19.049
3/13/2003,19.1249
3/12/2003,23.2296
3/11/2003,23.7621
3/10/2003,22.7275
3/7/2003,19.5575
3/6/2003,20.6666
3/5/2003,19.5397
3/4/2003,20.6827
3/3/2003,18.8294
2/28/2003,17.9338
2/27/2003,18.4789
2/26/2003,19.8719
2/25/2003,18.2966
2/24/2003,19.1477
2/21/2003,16.9577
2/20/2003,19.46
2/19/2003,18.325
2/18/2003,17.4853
2/14/2003,19.7763
2/13/2003,22.5883
2/12/2003,22.3921
2/11/2003,20.8394
2/10/2003,19.8608
2/7/2003,20.768
2/6/2003,19.549
2/5/2003,18.7781
2/4/2003,18.1325
2/3/2003,16.4683
1/31/2003,17.0971
1/30/2003,19.2266
1/29/2003,16.5024
1/28/2003,17.2921
1/27/2003,18.8229
1/24/2003,16.9027
1/23/2003,13.7106
1/22/2003,14.8732
1/21/2003,13.6748
1/17/2003,11.8898
1/16/2003,11.3055
1/15/2003,10.8667
1/14/2003,9.2673
1/13/2003,9.9043
1/10/2003,9.7491
1/9/2003,8.2386
1/8/2003,10.3382
1/7/2003,8.784
1/6/2003,8.072
1/3/2003,10.5009
1/2/2003,20.7881
12/31/2002,24.7983
12/30/2002,24.8593
12/27/2002,25.4284
12/26/2002,23.4179
12/24/2002,23.0293
12/23/2002,22.3562
12/20/2002,22.5788
12/19/2002,24.173
12/18/2002,23.2157
12/17/2002,21.596
12/16/2002,20.6063
12/13/2002,23.4429
12/12/2002,21.7848
12/11/2002,21.3313
12/10/2002,21.3997
12/9/2002,23.0942
12/6/2002,20.3644
12/5/2002,6.2269
12/4/2002,4.9511
12/3/2002,4.5887
12/2/2002,3.0465
11/29/2002,2.8506
11/27/2002,2.5701
11/26/2002,5.4406
11/25/2002,3.2287
11/22/2002,3.4872
11/21/2002,5.4875
11/20/2002,7.7504
11/19/2002,9.8423
11/18/2002,9.4007
11/15/2002,8.262
11/14/2002,8.9276
11/13/2002,11.6109
11/12/2002,11.5578
11/11/2002,12.4185
11/8/2002,10.0878
11/7/2002,9.1231
11/6/2002,6.6294
11/5/2002,7.6044
11/4/2002,8.4384
11/1/2002,9.3278
10/31/2002,14.1393
10/30/2002,13.505
10/29/2002,14.6064
10/28/2002,13.5662
10/25/2002,12.6274
10/24/2002,14.5609
10/23/2002,12.8172
10/22/2002,13.5751
10/21/2002,12.3683
10/18/2002,14.3161
10/17/2002,14.7634
10/16/2002,17.3229
10/15/2002,14.4939
10/14/2002,19.9135
10/11/2002,20.792
10/10/2002,25.3856
10/9/2002,29.7698
10/8/2002,26.2288
10/7/2002,28.3619
10/4/2002,25.9087
10/3/2002,24.9161
10/2/2002,23.5642
10/1/2002,20.6496
9/30/2002,25.4784
9/27/2002,23.6448
9/26/2002,21.0597
9/25/2002,23.2642
9/24/2002,26.3289
9/23/2002,24.1454
9/20/2002,22.4287
9/19/2002,27.2352
9/18/2002,23.4099
9/17/2002,22.8363
9/16/2002,20.413
9/13/2002,20.5875
9/12/2002,20.9818
9/11/2002,17.9834
9/10/2002,17.9665
9/9/2002,18.8314
9/6/2002,20.0331
9/5/2002,21.8222
9/4/2002,19.8778
9/3/2002,21.979
8/30/2002,16.9125
8/29/2002,16.91
8/28/2002,16.9011
8/27/2002,14.7815
8/26/2002,13.1916
8/23/2002,14.0446
8/22/2002,13.5348
8/21/2002,15.1302
8/20/2002,16.5954
8/19/2002,14.9655
8/16/2002,17.6825
8/15/2002,18.7853
8/14/2002,20.1583
8/13/2002,24.9703
8/12/2002,22.2616
8/9/2002,21.6103
8/8/2002,23.5836
8/7/2002,27.6275
8/6/2002,30.1814
8/5/2002,34.0762
8/2/2002,29.4779
8/1/2002,27.3936
7/31/2002,23.6261
7/30/2002,24.8366
7/29/2002,25.3671
7/26/2002,32.1467
7/25/2002,41.7704
7/24/2002,40.9737
7/23/2002,49.0535
7/22/2002,45.0265
7/19/2002,40.252
7/18/2002,34.8745
7/17/2002,31.2304
7/16/2002,31.9572
7/15/2002,29.5306
7/12/2002,29.0442
7/11/2002,28.212
7/10/2002,29.1731
7/9/2002,24.7862
7/8/2002,21.7016
7/5/2002,20.2188
7/3/2002,25.9971
7/2/2002,26.7812
7/1/2002,24.0902
6/28/2002,21.4374
6/27/2002,21.3357
6/26/2002,23.4682
6/25/2002,23.1381
6/24/2002,21.0815
6/21/2002,24.8559
6/20/2002,22.728
6/19/2002,21.0796
6/18/2002,19.0775
6/17/2002,19.1889
6/14/2002,22.6074
6/13/2002,23.222
6/12/2002,21.9297
6/11/2002,22.7309
6/10/2002,20.69
6/7/2002,21.067
6/6/2002,20.8765
6/5/2002,18.4875
6/4/2002,19.5361
6/3/2002,19.5372
5/31/2002,16.5733
5/30/2002,16.8448
5/29/2002,16.5165
5/28/2002,15.7694
5/24/2002,14.7792
5/23/2002,13.3919
5/22/2002,14.5467
5/21/2002,15.198
5/20/2002,13.9319
5/17/2002,12.4174
5/16/2002,13.7285
5/15/2002,14.4748
5/14/2002,13.8269
5/13/2002,16.2336
5/10/2002,18.3897
5/9/2002,17.7995
5/8/2002,16.0858
5/7/2002,20.4395
5/6/2002,20.0756
5/3/2002,17.7534
5/2/2002,17.1904
5/1/2002,16.9854
4/30/2002,18.0218
4/29/2002,19.2912
4/26/2002,18.0876
4/25/2002,16.6306
4/24/2002,16.4535
4/23/2002,15.6264
4/22/2002,14.9093
4/19/2002,13.1385
4/18/2002,13.2089
4/17/2002,13.048
4/16/2002,12.8176
4/15/2002,15.4596
4/12/2002,14.5804
4/11/2002,15.3404
4/10/2002,12.609
4/9/2002,13.8844
4/8/2002,13.1264
4/5/2002,13.3843
4/4/2002,12.9322
4/3/2002,13.0265
4/2/2002,11.896
4/1/2002,10.9415
3/28/2002,10.8603
3/27/2002,11.1325
3/26/2002,11.7269
3/25/2002,12.3804
3/22/2002,10.7339
3/21/2002,11.9115
3/20/2002,12.0806
3/19/2002,10.3145
3/18/2002,10.7632
3/15/2002,10.7052
3/14/2002,11.9649
3/13/2002,11.863
3/12/2002,10.7603
3/11/2002,10.5062
3/8/2002,10.8811
3/7/2002,11.5296
3/6/2002,11.028
3/5/2002,12.6389
3/4/2002,11.8873
3/1/2002,14.0681
2/28/2002,16.65
2/27/2002,16.3178
2/26/2002,16.3713
2/25/2002,16.365
2/22/2002,18.4578
2/21/2002,19.432
2/20/2002,17.5796
2/19/2002,19.1685
2/15/2002,16.9193
2/14/2002,15.6313
2/13/2002,15.4214
2/12/2002,16.5688
2/11/2002,16.1034
2/8/2002,17.7683
2/7/2002,19.5182
2/6/2002,19.1498
2/5/2002,18.4382
2/4/2002,17.9599
2/1/2002,15.0419
1/31/2002,14.2266
1/30/2002,15.9334
1/29/2002,17.2954
1/28/2002,13.9392
1/25/2002,13.9171
1/24/2002,14.0298
1/23/2002,14.4311
1/22/2002,15.3389
1/18/2002,14.493
1/17/2002,13.357
1/16/2002,14.494
1/15/2002,12.634
1/14/2002,13.4038
1/11/2002,12.692
1/10/2002,11.6251
1/9/2002,11.7613
1/8/2002,11.225
1/7/2002,10.8259
1/4/2002,10.1057
1/3/2002,10.9614
1/2/2002,11.98
12/31/2001,12.6228
12/28/2001,11.3676
12/27/2001,11.742
12/26/2001,12.4964
12/24/2001,12.9603
12/21/2001,12.9366
12/20/2001,13.428
12/19/2001,12.4778
12/18/2001,13.1313
12/17/2001,13.985
12/14/2001,15.1288
12/13/2001,15.5104
12/12/2001,13.7133
12/11/2001,13.7443
12/10/2001,13.428
12/7/2001,11.6281
12/6/2001,10.7874
12/5/2001,10.4798
12/4/2001,12.9455
12/3/2001,14.4349
11/30/2001,13.4758
11/29/2001,13.4012
11/28/2001,14.5748
11/27/2001,12.4837
11/26/2001,11.714
11/23/2001,12.4016
11/21/2001,13.7173
11/20/2001,13.157
11/19/2001,12.3312
11/16/2001,13.5555
11/15/2001,13.1986
11/14/2001,13.3008
11/13/2001,13.5117
11/12/2001,15.6188
11/9/2001,15.4145
11/8/2001,15.5971
11/7/2001,15.881
11/6/2001,15.5641
11/5/2001,17.2428
11/2/2001,18.9294
11/1/2001,19.2694
10/31/2001,22.0065
10/30/2001,22.0053
10/29/2001,19.911
10/26/2001,17.0549
10/25/2001,17.5358
10/24/2001,19.1485
10/23/2001,19.1947
10/22/2001,18.6347
10/19/2001,20.4494
10/18/2001,20.9983
10/17/2001,20.0457
10/16/2001,17.8089
10/15/2001,18.626
10/12/2001,18.4446
10/11/2001,17.8207
10/10/2001,19.6126
10/9/2001,22.3563
10/8/2001,21.701
10/5/2001,20.6855
10/4/2001,20.8829
10/3/2001,20.5842
10/2/2001,22.9871
10/1/2001,24.5005
9/28/2001,24.2147
9/27/2001,26.9377
9/26/2001,28.3961
9/25/2001,27.7327
9/24/2001,28.8554
9/21/2001,33.8786
9/20/2001,37.4246
9/19/2001,33.1562
9/18/2001,31.0107
9/17/2001,30.2502
9/10/2001,23.8399
9/7/2001,24.6109
9/6/2001,24.0962
9/5/2001,21.3176
9/4/2001,21.1891
8/31/2001,21.1207
8/30/2001,21.6974
8/29/2001,19.6239
8/28/2001,18.2943
8/27/2001,16.5187
8/24/2001,15.9562
8/23/2001,20.0423
8/22/2001,19.7106
8/21/2001,20.5434
8/20/2001,19.0873
8/17/2001,20.0547
8/16/2001,18.0543
8/15/2001,18.419
8/14/2001,17.5499
8/13/2001,17.1
8/10/2001,17.2111
8/9/2001,17.8777
8/8/2001,17.8677
8/7/2001,15.8253
8/6/2001,16.2035
8/3/2001,14.8763
8/2/2001,15.1751
8/1/2001,15.6317
7/31/2001,16.0803
7/30/2001,16.727
7/27/2001,16.6012
7/26/2001,16.8813
7/25/2001,18.1026
7/24/2001,20.0017
7/23/2001,18.0491
7/20/2001,16.1168
7/19/2001,15.7183
7/18/2001,16.4187
7/17/2001,15.7735
7/16/2001,16.9279
7/13/2001,15.6554
7/12/2001,16.3772
7/11/2001,19.1344
7/10/2001,18.9993
7/9/2001,17.2859
7/6/2001,21.1164
7/5/2001,18.2704
7/3/2001,16.8132
7/2/2001,16.5997
6/29/2001,17.77
6/28/2001,17.5991
6/27/2001,19.0683
6/26/2001,18.5115
6/25/2001,18.3325
6/22/2001,17.6807
6/21/2001,16.5686
6/20/2001,17.8933
6/19/2001,18.92
6/18/2001,19.3284
6/15/2001,18.7457
6/14/2001,17.3896
6/13/2001,15.3351
6/12/2001,14.0264
6/11/2001,14.1591
6/8/2001,13.2052
6/7/2001,12.7678
6/6/2001,13.3831
6/5/2001,12.1871
6/4/2001,13.6444
6/1/2001,14.225
5/31/2001,14.3476
5/30/2001,15.0567
5/29/2001,13.2555
5/25/2001,12.3727
5/24/2001,11.045
5/23/2001,11.3999
5/22/2001,9.6702
5/21/2001,9.382
5/18/2001,11.149
5/17/2001,11.1378
5/16/2001,11.4406
5/15/2001,14.6113
5/14/2001,14.6591
5/11/2001,14.9582
5/10/2001,14.5652
5/9/2001,14.5324
5/8/2001,14.0184
5/7/2001,13.8099
5/4/2001,13.5314
5/3/2001,15.4912
5/2/2001,13.7735
5/1/2001,13.8625
4/30/2001,15.4099
4/27/2001,15.0792
4/26/2001,16.8065
4/25/2001,17.355
4/24/2001,19.2258
4/23/2001,17.7758
4/20/2001,19.1491
4/19/2001,18.1303
4/18/2001,19.613
4/17/2001,24.2648
4/16/2001,25.5425
4/12/2001,25.1373
4/11/2001,28.0567
4/10/2001,27.7838
4/9/2001,31.2424
4/6/2001,32.3077
4/5/2001,34.3535
4/4/2001,40.2221
4/3/2001,39.8153
4/2/2001,35.0066
3/30/2001,33.3241
3/29/2001,34.762
3/28/2001,34.138
3/27/2001,30.861
3/26/2001,34.2078
3/23/2001,35.722
3/22/2001,38.4241
3/21/2001,37.8616
3/20/2001,35.3906
3/19/2001,32.1307
3/16/2001,34.4598
3/15/2001,33.0993
3/14/2001,33.8807
3/13/2001,30.421
3/12/2001,32.3549
3/9/2001,26.6397
3/8/2001,23.5036
3/7/2001,23.7826
3/6/2001,24.5813
3/5/2001,25.8247
3/2/2001,26.5618
3/1/2001,25.8429
2/28/2001,25.9738
2/27/2001,24.1713
2/26/2001,23.2201
2/23/2001,25.3752
2/22/2001,25.4769
2/21/2001,25.232
2/20/2001,22.9143
2/16/2001,20.7809
2/15/2001,18.4221
2/14/2001,19.3842
2/13/2001,19.1234
2/12/2001,18.0928
2/9/2001,19.4895
2/8/2001,17.896
2/7/2001,17.161
2/6/2001,16.1759
2/5/2001,16
2/2/2001,16.4161
2/1/2001,14.3818
1/31/2001,15.0065
1/30/2001,14.3602
1/29/2001,15.1616
1/26/2001,15.9452
1/25/2001,16.4632
1/24/2001,15.8836
1/23/2001,16.2158
1/22/2001,17.7303
1/19/2001,17.7619
1/18/2001,17.2875
1/17/2001,18.9196
1/16/2001,19.1724
1/12/2001,19.9254
1/11/2001,20.0615
1/10/2001,21.3003
1/9/2001,22.4631
1/8/2001,22.9299
1/5/2001,21.2308
1/4/2001,18.0494
1/3/2001,16.8037
1/2/2001,22.6554
12/29/2000,19.2171
12/28/2000,17.9715
12/27/2000,18.442
12/26/2000,19.6785
12/22/2000,20.5234
12/21/2000,23.4645
12/20/2000,24.4525
12/19/2000,20.5576
12/18/2000,18.9954
12/15/2000,19.9558
12/14/2000,17.3812
12/13/2000,15.7361
12/12/2000,14.7916
12/11/2000,14.0414
12/8/2000,14.8997
12/7/2000,17.1523
12/6/2000,16.4666
12/5/2000,14.3447
12/4/2000,18.7951
12/1/2000,19.6749
11/30/2000,19.7004
11/29/2000,17.2955
11/28/2000,17.8064
11/27/2000,16.6816
11/24/2000,17.3077
11/22/2000,19.0296
11/21/2000,16.8219
11/20/2000,17.2335
11/17/2000,15.082
11/16/2000,14.6963
11/15/2000,13.2529
11/14/2000,13.8147
11/13/2000,16.4839
11/10/2000,15.2286
11/9/2000,10.6318
11/8/2000,9.9143
11/7/2000,8.1802
11/6/2000,8.156
11/3/2000,8.573
11/2/2000,8.4491
11/1/2000,8.9909
10/31/2000,8.3671
10/30/2000,10.7489
10/27/2000,12.2805
10/26/2000,14.186
10/25/2000,14.1476
10/24/2000,11.4346
10/23/2000,11.6222
10/20/2000,11.5303
10/19/2000,13.0505
10/18/2000,16.9782
10/17/2000,16.2989
10/16/2000,14.2134
10/13/2000,14.2508
10/12/2000,18.0646
10/11/2000,15.0529
10/10/2000,13.1923
10/9/2000,11.9805
10/6/2000,11.4273
10/5/2000,9.6583
10/4/2000,9.8081
10/3/2000,10.4132
10/2/2000,9.6621
9/29/2000,9.6407
9/28/2000,8.0032
9/27/2000,10.4047
9/26/2000,10.3552
9/25/2000,9.4487
9/22/2000,8.7167
9/21/2000,8.0018
9/20/2000,7.8314
9/19/2000,7.1991
9/18/2000,8.3412
9/15/2000,6.7669
9/14/2000,5.6811
9/13/2000,5.3936
9/12/2000,5.6013
9/11/2000,5.0857
9/8/2000,4.7173
9/7/2000,4.159
9/6/2000,4.8752
9/5/2000,3.8432
9/1/2000,2.9084
8/31/2000,3.1179
8/30/2000,4.1535
8/29/2000,3.6534
8/28/2000,3.3624
8/25/2000,3.8866
8/24/2000,3.7585
8/23/2000,3.9197
8/22/2000,4.4636
8/21/2000,4.3695
8/18/2000,4.9125
8/17/2000,4.6074
8/16/2000,5.754
8/15/2000,5.4277
8/14/2000,4.9237
8/11/2000,6.3295
8/10/2000,7.1734
8/9/2000,6.2551
8/8/2000,5.5436
8/7/2000,5.7919
8/4/2000,6.9771
8/3/2000,7.5343
8/2/2000,8.5702
8/1/2000,8.6155
7/31/2000,9.1674
7/28/2000,10.0085
7/27/2000,7.7524
7/26/2000,7.5446
7/25/2000,5.9364
7/24/2000,6.6729
7/21/2000,5.527
7/20/2000,4.1743
7/19/2000,5.131
7/18/2000,4.302
7/17/2000,3.1453
7/14/2000,3.1802
7/13/2000,4.1555
7/12/2000,4.3592
7/11/2000,5.2077
7/10/2000,5.5827
7/7/2000,5.3486
7/6/2000,6.9563
7/5/2000,7.7284
7/3/2000,6.0196
6/30/2000,7.1085
6/29/2000,8.0152
6/28/2000,7.0923
6/27/2000,7.4075
6/26/2000,7.0562
6/23/2000,8.0834
6/22/2000,7.287
6/21/2000,5.3322
6/20/2000,5.5591
6/19/2000,4.8452
6/16/2000,6.3873
6/15/2000,5.3607
6/14/2000,5.9475
6/13/2000,6.0268
6/12/2000,7.7455
6/9/2000,6.9357
6/8/2000,6.5904
6/7/2000,5.8884
6/6/2000,6.8704
6/5/2000,6.1575
6/2/2000,5.4655
6/1/2000,7.7436
5/31/2000,9.8831
5/30/2000,9.7402
5/26/2000,13.2785
5/25/2000,12.9915
5/24/2000,11.5757
5/23/2000,13.6215
5/22/2000,11.4427
5/19/2000,10.9492
5/18/2000,8.822
5/17/2000,8.026
5/16/2000,6.6819
5/15/2000,7.6868
5/12/2000,10.0664
5/11/2000,10.8104
5/10/2000,12.7942
5/9/2000,10.4706
5/8/2000,9.5375
5/5/2000,8.8906
5/4/2000,10.672
5/3/2000,10.2396
5/2/2000,7.8622
5/1/2000,6.2489
4/28/2000,7.4062
4/27/2000,6.4905
4/26/2000,6.7769
4/25/2000,5.588
4/24/2000,9.1016
4/20/2000,8.7457
4/19/2000,9.0741
4/18/2000,8.0042
4/17/2000,11.1
4/14/2000,14.7756
4/13/2000,8.0867
4/12/2000,6.1227
4/11/2000,3.7592
4/10/2000,3.4923
4/7/2000,2.6808
4/6/2000,3.7074
4/5/2000,4.6814
4/4/2000,4.166
4/3/2000,3.3885
3/31/2000,3.8984
3/30/2000,4.6427
3/29/2000,3.2137
3/28/2000,3.2678
3/27/2000,2.1747
3/24/2000,1.9339
3/23/2000,1.9413
3/22/2000,3.7557
3/21/2000,4.2259
3/20/2000,6.8906
3/17/2000,6.3183
3/16/2000,6.4814
3/15/2000,11.5541
3/14/2000,14.2626
3/13/2000,12.2418
3/10/2000,11.3206
3/9/2000,10.7948
3/8/2000,13.6314
3/7/2000,14.5601
3/6/2000,11.6238
3/3/2000,10.2067
3/2/2000,12.2481
3/1/2000,12.4573
2/29/2000,13.5083
2/28/2000,15.0551
2/25/2000,16.3227
2/24/2000,14.5977
2/23/2000,13.9863
2/22/2000,14.7045
2/18/2000,15.2226
2/17/2000,11.7226
2/16/2000,11.7701
2/15/2000,10.6237
2/14/2000,11.5876
2/11/2000,11.8144
2/10/2000,9.4697
2/9/2000,9.8675
2/8/2000,7.5798
2/7/2000,8.9002
2/4/2000,8.8902
2/3/2000,8.8444
2/2/2000,10.0687
2/1/2000,10.0562
1/31/2000,11.2259
1/28/2000,14.0307
1/27/2000,10.8998
1/26/2000,10.463
1/25/2000,9.9977
1/24/2000,10.6648
1/21/2000,6.8435
1/20/2000,6.5324
1/19/2000,5.7765
1/18/2000,5.8317
1/14/2000,5.1087
1/13/2000,5.1956
1/12/2000,6.4758
1/11/2000,6.0088
1/10/2000,4.624
1/7/2000,5.7948
1/6/2000,-2.1697
1/5/2000,-2.0762
1/4/2000,-1.8879
1/3/2000,-5.65
12/31/1999,-6.551
12/30/1999,-6.2459
12/29/1999,-6.1812
12/28/1999,-5.8079
12/27/1999,-5.7717
12/23/1999,-5.8519
12/22/1999,-4.3958
12/21/1999,-4.2158
12/20/1999,-3.1796
12/17/1999,-3.3799
12/16/1999,-3.2267
12/15/1999,-2.8529
12/14/1999,-2.1501
12/13/1999,-2.9833
12/10/1999,-3.1079
12/9/1999,-2.4934
12/8/1999,-2.1996
12/7/1999,-2.5668
12/6/1999,-3.5361
12/3/1999,-4.2071
12/2/1999,-2.5578
12/1/1999,-1.7686
11/30/1999,-1.1455
11/29/1999,-2.474
11/26/1999,-3.0792
11/24/1999,-3.1106
11/23/1999,-2.2525
11/22/1999,-3.3738
11/19/1999,-3.4459
11/18/1999,-3.8556
11/17/1999,-2.8858
11/16/1999,-3.5259
11/15/1999,-1.7492
11/12/1999,-1.8667
11/11/1999,-3.0736
11/10/1999,-2.509
11/9/1999,-1.9249
11/8/1999,-2.7603
11/5/1999,-2.2792
11/4/1999,-1.7349
11/3/1999,-1.1757
11/2/1999,-0.6485
11/1/1999,-1.1166
10/29/1999,-1.7558
10/28/1999,1.9785
10/27/1999,5.5749
10/26/1999,6.7938
10/25/1999,5.8262
10/22/1999,5.1742
10/21/1999,6.6523
10/20/1999,6.1709
10/19/1999,8.5371
10/18/1999,9.1593
10/15/1999,9.7474
10/14/1999,6.6681
10/13/1999,6.4914
10/12/1999,4.2619
10/11/1999,2.5307
10/8/1999,2.4685
10/7/1999,4.0497
10/6/1999,3.4405
10/5/1999,5.3521
10/4/1999,5.0897
10/1/1999,6.8748
9/30/1999,6.8831
9/29/1999,8.0915
9/28/1999,6.9256
9/27/1999,6.8331
9/24/1999,7.3307
9/23/1999,7.0751
9/22/1999,4.6158
9/21/1999,4.8502
9/20/1999,2.6559
9/17/1999,2.6643
9/16/1999,3.9834
9/15/1999,4.0236
9/14/1999,2.5975
9/13/1999,1.9991
9/10/1999,1.4308
9/9/1999,0.7673
9/8/1999,1.0304
9/7/1999,0.5591
9/3/1999,0.056
9/2/1999,2.9482
9/1/1999,2.0232
8/31/1999,2.8468
8/30/1999,2.5664
8/27/1999,0.7217
8/26/1999,-0.2944
8/25/1999,-1.7217
8/24/1999,-0.4034
8/23/1999,-0.1632
8/20/1999,1.6003
8/19/1999,2.5997
8/18/1999,1.8877
8/17/1999,1.0296
8/16/1999,2.0462
8/13/1999,2.2837
8/12/1999,4.6096
8/11/1999,4.3067
8/10/1999,5.9754
8/9/1999,4.6386
8/6/1999,4.4382
8/5/1999,3.3714
8/4/1999,4.035
8/3/1999,2.7092
8/2/1999,2.2552
7/30/1999,2.2036
7/29/1999,1.2654
7/28/1999,-0.542
7/27/1999,-0.3551
7/26/1999,0.7598
7/23/1999,0.0781
7/22/1999,-0.5856
7/21/1999,-1.9061
7/20/1999,-1.7501
7/19/1999,-3.8824
7/16/1999,-4.6364
7/15/1999,-4.0167
7/14/1999,-3.2307
7/13/1999,-2.9105
7/12/1999,-3.295
7/9/1999,-3.583
7/8/1999,-2.6118
7/7/1999,-2.7123
7/6/1999,-2.1698
7/2/1999,-2.6753
7/1/1999,-2.5316
6/30/1999,-1.9458
6/29/1999,-0.4033
6/28/1999,1.1004
6/25/1999,2.3333
6/24/1999,1.0807
6/23/1999,-0.2295
6/22/1999,-0.4402
6/21/1999,-1.4085
6/18/1999,-0.9562
6/17/1999,-0.7389
6/16/1999,-0.0308
6/15/1999,2.2165
6/14/1999,2.7821
6/11/1999,2.8107
6/10/1999,2.0862
6/9/1999,0.8615
6/8/1999,0.9618
6/7/1999,-0.3387
6/4/1999,0.1695
6/3/1999,2.3439
6/2/1999,2.7178
6/1/1999,2.7614
5/28/1999,2.1631
5/27/1999,3.7919
5/26/1999,1.9345
5/25/1999,3.5503
5/24/1999,1.787
5/21/1999,-0.0218
5/20/1999,0.3862
5/19/1999,-0.0171
5/18/1999,0.801
5/17/1999,0.3367
5/14/1999,0.4634
5/13/1999,-0.9915
5/12/1999,-0.7331
5/11/1999,-0.1188
5/10/1999,1.0222
5/7/1999,0.6691
5/6/1999,0.3716
5/5/1999,-0.7652
5/4/1999,0.3754
5/3/1999,-1.3015
4/30/1999,0.1363
4/29/1999,-1.4023
4/28/1999,-1.992
4/27/1999,-2.8471
4/26/1999,-2.6499
4/23/1999,-2.421
4/22/1999,-3.0041
4/21/1999,-1.3562
4/20/1999,0.9057
4/19/1999,2.2117
4/16/1999,-0.0758
