Start Date,1/10/2000,,,
End Date,,,,
,,,,
SPX Index,5 day,20 day,50 day,200 day
Dates,SMAVG,SMAVG,SMAVG,SMAVG
11/7/2001,1101.76,1040.679,1119.9528,1217.58835
11/8/2001,1108.648,1040.6345,1117.6694,1216.7229
11/9/2001,1115.27,1043.195,1115.3786,1215.7985
11/12/2001,1118.368,1046.435,1113.1048,1214.75635
11/13/2001,1122.414,1049.4845,1110.328,1213.56585
11/14/2001,1127.496,1053.688,1107.2852,1212.2643
11/15/2001,1132.236,1059.072,1104.4678,1210.9606
11/16/2001,1135.904,1063.3945,1102.2562,1209.8087
11/19/2001,1142.45,1067.02,1099.8638,1208.81625
11/20/2001,1143.164,1070.928,1097.8972,1207.50445
11/21/2001,1142.328,1075.002,1096.2304,1206.3382
11/23/2001,1143.948,1078.1855,1094.5194,1205.3695
11/26/2001,1147.702,1080.173,1092.2596,1204.2817
11/27/2001,1147.39,1080.596,1089.7208,1203.07665
11/28/2001,1144.562,1079.971,1087.356,1201.8092
11/29/2001,1145.196,1080.6945,1085.4048,1200.5956
11/30/2001,1143.018,1081.4855,1083.9094,1199.44
12/3/2001,1137.514,1083.5055,1082.538,1198.32095
12/4/2001,1136.574,1086.611,1081.77,1197.2679
12/5/2001,1144.94,1088.3515,1080.7798,1196.10705
12/6/2001,1150.32,1089.407,1079.9088,1194.98705
12/7/2001,1154.092,1090.84,1078.6164,1193.8741
12/10/2001,1156.098,1092.2575,1077.3988,1192.66375
12/11/2001,1154.49,1094.335,1076.9504,1191.5377
12/12/2001,1147.834,1097.541,1076.8026,1190.4562
12/13/2001,1138.29,1101.2225,1077.0668,1189.39265
12/14/2001,1131.246,1104.481,1077.1682,1188.26505
12/17/2001,1130.132,1107.539,1077.5306,1187.1517
12/18/2001,1131.364,1110.433,1077.749,1186.03495
12/19/2001,1133.862,1113.0245,1078.3616,1184.85275
12/20/2001,1137.972,#N/A N/A,#N/A N/A,#N/A N/A
12/21/2001,1142.332,1115.537,1079.6528,1183.8571
12/24/2001,1144.39,1118.1775,1080.9504,1182.87265
12/26/2001,1145.68,1121.7375,1083.165,1181.85885
12/27/2001,1147.194,1125.174,1085.0806,1180.797
12/28/2001,1151.412,1129.195,1087.5626,1179.83535
12/31/2001,1152.05,1131.9625,1090.6608,1178.9588
1/2/2002,1154.054,1134.0975,1093.9428,1177.95675
1/3/2002,1157.234,1136.1955,1096.7698,1177.08675
1/4/2002,1160.31,1138.77,1099.9314,1176.3589
1/7/2002,1161.084,1141.335,1103.1326,1175.56135
1/8/2002,1163.61,1143.3235,1105.9266,1174.84525
1/9/2002,1163.704,1144.3045,1107.9064,1174.1502
1/10/2002,1161.96,1145.226,1109.8706,1173.55765
1/11/2002,1156.578,1145.125,1111.5854,1172.9789
1/14/2002,1151.282,1144.0335,1112.5274,1172.3465
1/15/2002,1148.378,1143.076,1113.5966,1171.6237
1/16/2002,1142.864,1142.8615,1114.8562,1171.0058
1/17/2002,1139.33,1142.4545,1116.4658,1170.5207
1/18/2002,1135.726,1142.7995,1118.322,1170.06235
1/22/2002,1131.906,1142.9445,1119.5008,1169.5911
1/23/2002,1128.306,1142.672,1120.45,1169.1085
1/24/2002,1129.224,1142.0335,1121.51,1168.56275
1/25/2002,1128.104,#N/A N/A,#N/A N/A,#N/A N/A
1/28/2002,1129.2,1142.027,1122.6978,1168.00015
1/29/2002,1125.466,1143.4575,1123.8896,1167.4621
1/30/2002,1122.542,1144.4985,1125.5682,1167.1001
1/31/2002,1122.152,1144.93,1127.1576,1166.9397
2/1/2002,1119.936,#N/A N/A,#N/A N/A,#N/A N/A
2/4/2002,1112.212,1146.1685,1128.7814,1166.72475
2/5/2002,1110.088,1147.192,1130.2888,1166.71755
2/6/2002,1104.076,1147.3,1132.0434,1166.7123
2/7/2002,1094.068,1147.1895,1133.6372,1166.7841
2/8/2002,1088.872,1147.3095,1134.8496,1166.7336
2/11/2002,1092.372,1148.07,1135.8602,1166.7962
2/12/2002,1095.868,1149.0595,1137.4252,1166.96825
2/13/2002,1102.868,1149.486,1139.1414,1167.10835
2/14/2002,1110.13,1150.4375,1140.714,1167.10125
2/15/2002,1111.722,1151.5925,1141.9558,1167.06875
2/19/2002,1106.002,1151.253,1142.7632,1166.79575
2/20/2002,1104.098,1151.051,1143.484,1166.7237
2/21/2002,1096.586,1149.952,1143.6584,1166.62185
2/22/2002,1091.258,#N/A N/A,#N/A N/A,#N/A N/A
2/25/2002,1092.31,1148.921,1143.7286,1166.41675
2/26/2002,1097.518,1148.086,1143.9216,1166.32835
2/27/2002,1099.9,1147.4615,1144.1586,1166.45685
2/28/2002,1105.056,1146.657,1144.4576,1166.607
3/1/2002,1113.444,1145.4535,1144.337,1166.5151
3/4/2002,1122.324,1142.4345,1143.5256,1166.37615
3/5/2002,1129.676,1140.709,1142.9522,1166.25605
3/6/2002,1140.252,1139.486,1142.7834,1166.0652
3/7/2002,1150.414,1137.3325,1142.2062,1165.84675
3/8/2002,1156.92,1133.429,1141.2418,1165.40145
3/11/2002,1159.804,1129.6855,1140.3016,1164.95315
3/12/2002,1163.692,1125.8255,1138.965,1164.41165
3/13/2002,1161.956,1122.077,1137.42,1163.6217
3/14/2002,1161.056,1119.0605,1136.3544,1162.8343
3/15/2002,1161.426,1117.3775,1136.0228,1162.1791
3/18/2002,1160.884,1115.832,1135.3688,1161.5948
3/19/2002,1161.826,1114.448,1134.95,1161.14
3/20/2002,1161.378,1113.8935,1134.6816,1160.57865
3/21/2002,1161.488,1112.1585,1133.8692,1159.92695
3/22/2002,1157.996,#N/A N/A,#N/A N/A,#N/A N/A
3/25/2002,1151.26,1109.9465,1132.129,1159.0784
3/26/2002,1144.9,1108.88,1130.7466,1158.321
3/27/2002,1143.446,1106.518,1129.1994,1157.39355
3/28/2002,1142.206,1104.402,1128.1976,1156.5056
4/1/2002,1141.776,1103.21,1127.6512,1155.8099
4/2/2002,1142.756,1102.026,1127.0974,1155.02375
4/3/2002,1140.138,1102.4885,1126.9076,1154.25565
4/4/2002,1136.49,1102.1465,1126.5804,1153.4833
4/5/2002,1131.558,1102.225,1126.5288,1152.8645
4/8/2002,1127.306,1103.807,1126.7472,1152.3578
4/9/2002,1123.512,1106.392,1126.6788,1151.86015
4/10/2002,1124.524,1110.0295,1127.1356,1151.4294
4/11/2002,1119.994,1113.731,1127.3886,1150.9699
4/12/2002,1117.65,1117.938,1127.7818,1150.3665
4/15/2002,1113.102,1121.54,1128.1596,1149.76535
4/16/2002,1115.216,1124.222,1128.3286,1149.13345
4/17/2002,1114.338,1126.5515,1128.19,1148.33975
4/18/2002,1118.494,1128.278,1128.2892,1147.55805
4/19/2002,1121.326,1130.762,1128.519,1146.9436
4/22/2002,1122.382,1133.8305,1128.5246,1146.3055
4/23/2002,1116.9,1138.178,1128.4802,1145.7675
4/24/2002,1110.314,1140.8715,1128.2194,1145.1871
4/25/2002,1103.716,1144.5035,1128.077,1144.71465
4/26/2002,1093.946,1147.4465,1127.9482,1144.17905
4/29/2002,1085.472,1148.568,1127.4546,1143.53505
4/30/2002,1080.664,1150.0235,1127.3124,1142.89195
5/1/2002,1079.328,1151.758,1127.4358,1142.197
5/2/2002,1077.944,1153.791,1127.4598,1141.5838
5/3/2002,1077.366,#N/A N/A,#N/A N/A,#N/A N/A
5/6/2002,1074.808,1154.5295,1127.8394,1140.93175
5/7/2002,1069.322,1153.676,1127.7972,1140.2908
5/8/2002,1069.8,1152.639,1127.7536,1139.64585
5/9/2002,1067.49,1150.8175,1127.8942,1138.9983
5/10/2002,1063.802,1149.077,1127.785,1138.40395
5/13/2002,1068.18,1147.126,1127.6476,1137.93105
5/14/2002,1077.738,1144.603,1127.338,1137.44825
5/15/2002,1078.182,1142.847,1127.286,1137.0584
5/16/2002,1083.226,1140.327,1127.347,1136.51395
5/17/2002,1093.546,1138.2255,1127.2958,1135.9533
5/20/2002,1097.01,1135.045,1126.7426,1135.28085
5/21/2002,1093.53,1133.186,1126.866,1134.79595
5/22/2002,1092.52,1130.975,1127.4986,1134.3333
5/23/2002,1092.29,1129.606,1128.1876,1133.87185
5/24/2002,1087.736,1128.185,1129.0208,1133.44235
5/28/2002,1084.27,1126.1415,1129.574,1132.8505
5/29/2002,1081.826,1124.596,1129.6688,1132.2332
5/30/2002,1077.554,1122.3285,1129.2928,1131.51535
5/31/2002,1071.566,1119.6735,1128.9724,1130.8005
6/3/2002,1062.938,1116.12,1128.1286,1130.0859
6/4/2002,1056.166,1112.0655,1127.1082,1129.46025
6/5/2002,1052.614,1109.073,1126.563,1128.85095
6/6/2002,1045.512,1107.126,1126.6254,1128.37565
6/7/2002,1037.59,1105.037,1126.357,1127.89755
6/10/2002,1035.602,1102.572,1126.2066,1127.224
6/11/2002,1030.184,1098.941,1125.4632,1126.40895
6/12/2002,1024.256,1095.5255,1124.2642,1125.64415
6/13/2002,1020.338,1093.445,1123.8536,1125.0162
6/14/2002,1016.288,1091.911,1123.116,1124.3427
6/17/2002,1017.374,1089.11,1122.0812,1123.54255
6/18/2002,1022.082,1087.7105,1120.9368,1122.8611
6/19/2002,1022.028,1086.156,1119.8056,1122.39235
6/20/2002,1021.374,1084.406,1118.7042,1121.98945
6/21/2002,1017.746,1083.094,1117.4134,1121.52815
6/24/2002,1009.056,1082.165,1116.3944,1121.04645
6/25/2002,996.856,1081.3675,1114.9458,1120.47675
6/26/2002,987.564,1080.3135,1113.1782,1119.85355
6/27/2002,984.434,1079.9575,1111.587,1119.2275
6/28/2002,984.568,1080.2375,1110.4468,1118.63325
7/1/2002,979.754,1080.6125,1109.0624,1117.9486
7/2/2002,974.144,#N/A N/A,#N/A N/A,#N/A N/A
7/3/2002,970.236,1081.067,1107.2302,1117.2496
7/5/2002,969.914,1080.604,1105.2724,1116.5855
7/8/2002,967.348,1079.514,1103.1598,1115.8868
7/9/2002,964.184,1078.643,1101.4656,1115.30485
7/10/2002,958.66,1077.0055,1099.2074,1114.5911
7/11/2002,953.336,1076.4065,1097.0472,1113.84375
7/12/2002,939.808,1076.427,1095.4078,1113.1368
7/15/2002,927.998,1073.442,1093.221,1112.3489
7/16/2002,917.642,1071.168,1090.88,1111.59645
7/17/2002,914.756,1069.9555,1088.547,1110.84185
7/18/2002,905.594,1066.9075,1085.888,1110.1
7/19/2002,890.868,1063.0565,1083.5578,1109.34425
7/22/2002,871.252,1058.981,1081.241,1108.60575
7/23/2002,850.582,1054.4335,1078.8598,1107.8156
7/24/2002,838.058,1050.9125,1077.1286,1107.186
7/25/2002,829.482,1048.1755,1075.3656,1106.44705
7/26/2002,830.498,1045.181,1073.4094,1105.65095
7/29/2002,846.32,1041.1945,1070.926,1104.87485
7/30/2002,867.336,1035.7975,1068.635,1104.07755
7/31/2002,880.976,1031.2425,1066.2692,1103.396
8/1/2002,890.172,1026.322,1063.741,1102.6088
8/2/2002,892.452,1021.6155,1060.6442,1101.81175
8/5/2002,879.58,1017.9145,1057.9356,1101.10625
8/6/2002,870.938,1014.048,1055.2424,1100.5233
8/7/2002,863.968,1010.4465,1052.112,1099.93765
8/8/2002,868.128,1005.8165,1048.9172,1099.2154
8/9/2002,877.008,1001.021,1045.9778,1098.7915
8/12/2002,890.848,#N/A N/A,#N/A N/A,#N/A N/A
8/13/2002,895.776,999.015,1043.8956,1098.57295
8/14/2002,904.346,996.4875,1041.6056,1098.37735
8/15/2002,909.304,992.592,1039.1358,1098.2188
8/16/2002,913.33,987.9355,1036.236,1097.99215
8/19/2002,922.714,983.291,1033.245,1097.61175
8/20/2002,933.358,978.8825,1029.9436,1097.15735
8/21/2002,939.306,974.415,1026.611,1096.7118
8/22/2002,945.796,967.659,1023.1634,1096.124
8/23/2002,948.214,961.104,1020.2308,1095.4495
8/26/2002,947.66,954.1825,1016.8722,1094.66455
8/27/2002,947.138,946.256,1012.0504,1093.6467
8/28/2002,940.84,937.7915,1006.9872,1092.38455
8/29/2002,931.86,928.0405,1001.8414,1091.0249
8/30/2002,926.902,921.4045,997.2186,1089.8851
9/3/2002,912.916,914.662,992.0466,1088.7663
9/4/2002,904.634,907.772,987.282,1087.74675
9/5/2002,896.89,903.2295,983.2966,1086.8366
9/6/2002,892.114,899.936,979.2204,1085.86335
9/9/2002,889.492,898.1125,975.6152,1084.9632
9/10/2002,895.804,894.646,971.7108,1083.9366
9/11/2002,899.012,888.4065,967.2752,1082.7701
9/12/2002,900.564,881.2875,962.0256,1081.55765
9/13/2002,899.742,876.6245,957.5406,1080.51245
9/16/2002,897.37,874.4395,953.585,1079.5289
9/17/2002,890.158,873.344,950.341,1078.6067
9/18/2002,882.16,872.7065,947.2206,1077.726
9/19/2002,873.442,872,943.9538,1076.819
9/20/2002,864.558,871.158,940.8244,1075.7396
9/23/2002,853.078,871.837,938.403,1074.81465
9/24/2002,842.232,874.2715,936.01,1074.0744
9/25/2002,836.272,878.322,934.0024,1073.4193
9/26/2002,838.598,884.8655,932.4662,1072.874
9/27/2002,834.994,891.852,930.6,1072.14065
9/30/2002,831.31,897.149,929.3152,1071.45145
10/1/2002,837.034,903.35,928.164,1070.75075
10/2/2002,834.684,907.751,926.79,1069.86075
10/3/2002,827.484,910.2005,925.6034,1069.0215
10/4/2002,822.126,911.8025,923.5764,1068.1029
10/7/2002,816.126,912.115,921.191,1067.0907
10/8/2002,806.254,913.772,919.1472,1066.08805
10/9/2002,796.024,916.3635,917.3428,1064.97295
10/10/2002,793.018,#N/A N/A,#N/A N/A,#N/A N/A
10/11/2002,799.966,918.5345,915.1204,1063.657
10/14/2002,811.198,920.2265,913.1342,1062.41285
10/15/2002,827.742,920.3455,911.1944,1061.11535
10/16/2002,844.394,919.7685,909.6022,1059.82965
10/17/2002,859.45,919.4845,907.8486,1058.63115
10/18/2002,869.264,919.7735,906.244,1057.4939
10/21/2002,880.92,921.0355,905.06,1056.28945
10/22/2002,882.698,919.4,903.8364,1054.9369
10/23/2002,889.922,917.378,902.5528,1053.63845
10/24/2002,890.582,915.4945,900.5942,1052.45135
10/25/2002,893.234,911.6345,898.525,1051.11795
10/28/2002,891.336,908.236,896.8576,1049.768
10/29/2002,889.734,902.934,895.3146,1048.3351
10/30/2002,888.648,897.0685,893.675,1046.83805
10/31/2002,889.3,891.7105,891.9212,1045.1548
11/1/2002,889.962,885.2775,889.9484,1043.41575
11/4/2002,893.586,880.5195,888.7206,1041.8225
11/5/2002,900.234,877.3735,887.6988,1040.3976
11/6/2002,906.844,872.852,886.615,1038.85065
11/7/2002,910.222,867.8125,885.9654,1037.2417
11/8/2002,908.978,866.307,886.5266,1035.88435
11/11/2002,902.546,863.032,887.1308,1034.40845
11/12/2002,896.058,860.022,886.6414,1032.8314
11/13/2002,887.812,855.355,885.8794,1031.1197
11/14/2002,888.136,849.471,884.5282,1029.2983
11/15/2002,891.154,843.9195,882.52,1027.5914
11/18/2002,895.988,837.285,879.9996,1025.75075
11/19/2002,898.746,833.1355,877.8456,1024.0471
11/20/2002,905.07,830.411,876.8588,1022.47685
11/21/2002,910.968,827.928,876.4028,1020.8984
11/22/2002,915.112,828.3155,877.3362,1019.49965
11/25/2002,921.616,827.8435,877.3452,1018.05935
11/26/2002,924.93,829.6375,877.3938,1016.682
11/27/2002,929.874,831.5875,876.9724,1015.2776
11/29/2002,930.384,834.8885,876.794,1013.91365
12/2/2002,931.18,838.432,876.5212,1012.54
12/3/2002,928.754,841.256,876.7598,1011.21715
12/4/2002,929.606,842.6335,876.0174,1009.85395
12/5/2002,923.142,846.1475,875.3654,1008.55945
12/6/2002,918.326,849.895,874.5946,1007.2826
12/9/2002,909.82,851.607,873.2232,1006.0013
12/10/2002,906.56,854.747,872.2888,1004.7239
12/11/2002,904.038,858.0875,871.0168,1003.51485
12/12/2002,903.046,863.1065,869.782,1002.32525
12/13/2002,898.496,869.26,869.1318,1001.2291
12/16/2002,902.176,875.102,868.4806,1000.2095
12/17/2002,901.884,882.452,868.2594,999.18735
12/18/2002,899.116,887.3885,867.955,998.0398
12/19/2002,895.648,890.3595,867.4938,996.8471
12/20/2002,896.902,892.097,866.6962,995.56275
12/23/2002,894.298,892.181,866.7948,994.4743
12/24/2002,892.194,893.3065,866.5772,993.3191
12/26/2002,891.902,894.56,867.0796,992.1894
12/27/2002,890.132,895.832,867.3978,991.12755
12/30/2002,886.86,895.864,867.3458,990.15715
12/31/2002,883.348,896.193,867.089,989.19075
1/2/2003,886.66,897.0935,867.183,988.34395
1/3/2003,890.446,899.6565,868.12,987.6119
1/6/2003,901.168,901.3015,868.9348,986.78355
1/7/2003,909.876,903.434,869.7704,985.88825
1/8/2003,915.898,904.992,870.5662,984.9173
1/9/2003,919.608,907.4,871.9544,984.0191
1/10/2003,923.404,#N/A N/A,#N/A N/A,#N/A N/A
1/13/2003,922.854,909.9275,873.8142,983.11825
1/14/2003,924.6,911.606,875.597,982.27
1/15/2003,926.258,912.226,877.338,981.45705
1/16/2003,923.662,912.335,879.3036,980.555
1/17/2003,918.504,911.4745,880.6414,979.683
1/21/2003,910.776,911.9535,881.787,978.79495
1/22/2003,900.116,911.8165,883.0796,977.70775
1/23/2003,893.94,913.2295,884.863,976.6831
1/24/2003,883.3,914.33,886.004,975.65845
1/27/2003,872.44,915.283,887.4776,974.63275
1/28/2003,866.624,914.5435,888.8882,973.42125
1/29/2003,863.824,914.572,891.0846,972.20405
1/30/2003,855.278,914.7035,893.4388,970.9883
1/31/2003,854.138,914.4225,895.2902,969.63005
2/3/2003,856.706,912.9275,897.44,968.2636
2/4/2003,854.638,911.027,899.2766,966.9208
2/5/2003,850.484,909.3685,900.5178,965.5664
2/6/2003,849.192,907.348,901.5384,964.20085
2/7/2003,843.99,#N/A N/A,#N/A N/A,#N/A N/A
2/10/2003,839.12,906.1655,901.7062,962.8787
2/11/2003,835.32,902.992,902.0138,961.4905
2/12/2003,830.338,900.146,902.0176,960.05665
2/13/2003,826.182,897.4105,901.9262,958.628
2/14/2003,827.222,#N/A N/A,#N/A N/A,#N/A N/A
2/18/2003,830.262,896.8245,902.1124,957.3217
2/19/2003,833.448,896.3755,902.481,956.1054
2/20/2003,837.132,897.4985,903.1384,954.9825
2/21/2003,843.292,898.0335,903.947,953.85365
2/24/2003,842.83,898.93,904.1926,952.74395
2/25/2003,840.31,900.0865,904.9396,951.6894
2/26/2003,836.794,901.217,905.848,950.60435
2/27/2003,836.83,902.4505,906.559,949.4987
2/28/2003,835.426,904.5595,907.477,948.42425
3/3/2003,835.872,904.9505,907.8222,947.3315
3/4/2003,832.556,905.531,907.9472,946.2775
3/5/2003,833.016,906.064,907.675,945.1547
3/6/2003,829.98,#N/A N/A,#N/A N/A,#N/A N/A
3/7/2003,827.528,906.2325,906.9522,943.97915
3/10/2003,822.062,905.363,906.4664,942.7445
3/11/2003,817.81,904.861,906.3184,941.5922
3/12/2003,812.678,903.3075,906.0226,940.2469
3/13/2003,814.638,901.1985,905.3132,938.96585
3/14/2003,815.514,900.3555,904.8334,937.7035
3/17/2003,826.576,899.604,904.0352,936.51255
3/18/2003,839.72,897.8435,902.7308,935.09375
3/19/2003,853.686,895.177,901.8376,933.7419
3/20/2003,862.44,892.7635,901.1092,932.42115
3/21/2003,874.944,888.723,899.7902,931.0363
3/24/2003,875.232,884.756,897.9868,929.7151
3/25/2003,876.89,881.167,896.1388,928.40105
3/26/2003,876.076,876.2725,894.075,927.0838
3/27/2003,874.646,871.6925,892.5282,925.80625
3/28/2003,868.188,866.8395,890.3348,924.57065
3/31/2003,864.978,861.1905,887.9822,923.33675
4/1/2003,861.726,856.148,885.639,922.039
4/2/2003,863.916,852.1625,883.9218,920.78115
4/3/2003,865.502,#N/A N/A,#N/A N/A,#N/A N/A
4/4/2003,868.572,849.632,882.5938,919.6142
4/7/2003,874.922,847.5075,881.3654,918.4727
4/8/2003,878.884,845.4445,879.8628,917.39485
4/9/2003,875.902,843.486,878.9862,916.38825
4/10/2003,874.928,842.045,877.5488,915.1069
4/11/2003,872.818,841.5995,876.221,913.9347
4/14/2003,873.878,840.05,874.7402,912.7975
4/15/2003,876.382,838.696,873.6962,911.6111
4/16/2003,879.166,838.523,872.3112,910.33045
4/17/2003,883.566,837.4785,870.9476,909.04915
4/21/2003,888.308,835.562,869.565,907.66795
4/22/2003,893.536,834.6445,868.477,906.28425
4/23/2003,899.178,833.57,867.004,904.93535
4/24/2003,905.482,833.107,865.6342,903.6804
4/25/2003,906.528,831.9965,863.9344,902.2877
4/28/2003,911.094,830.2345,862.1558,900.80595
4/29/2003,912.388,828.984,860.7316,899.4078
4/30/2003,911.968,829.645,859.7818,898.19455
5/1/2003,912.942,830.44,858.8508,897.0226
5/2/2003,919.196,831.835,857.926,896.01325
5/5/2003,921.538,832.599,857.0832,895.0098
5/6/2003,924.848,834.0435,855.9834,894.1765
5/7/2003,927.388,835.972,855.0382,893.3514
5/8/2003,928.182,838.353,854.7554,892.58085
5/9/2003,928.848,839.9355,853.4884,891.75625
5/12/2003,932.56,841.744,852.4318,890.9923
5/13/2003,934.142,843.864,851.3056,890.18835
5/14/2003,936.074,845.426,850.0428,889.46295
5/15/2003,941.354,846.5435,848.9484,888.67915
5/16/2003,943.532,847.212,847.62,887.87225
5/19/2003,938.664,849.0365,846.754,887.12825
5/20/2003,934.15,851.589,846.6196,886.3519
5/21/2003,930.978,854.3065,846.5814,885.54845
5/22/2003,928.018,856.8045,846.4116,884.84275
5/23/2003,925.802,860.427,846.7822,884.21095
5/27/2003,931.944,864.305,847.3984,883.6567
5/28/2003,938.642,867.395,847.5474,883.02305
5/29/2003,943.886,869.379,847.6918,882.50025
5/30/2003,950.23,871.1305,848.1656,881.9741
6/2/2003,956.986,872.2525,848.7562,881.44705
6/3/2003,961.002,873.4705,849.366,880.95205
6/4/2003,967.606,873.765,850.0002,880.50835
6/5/2003,975.706,874.6605,851,880.2358
6/6/2003,980.54,#N/A N/A,#N/A N/A,#N/A N/A
6/9/2003,982.326,874.4715,852.0772,879.9259
6/10/2003,984.982,876.8285,853.7108,879.5376
6/11/2003,987.23,879.0425,855.3718,879.2478
6/12/2003,988.904,881.1165,857.0164,879.0408
6/13/2003,989.074,882.631,858.619,878.9325
6/16/2003,996.036,885.198,860.5684,878.86985
6/17/2003,1001.4,888.681,862.2274,878.8521
6/18/2003,1003.922,891.603,863.5424,878.84705
6/19/2003,1003.16,893.373,864.9658,878.9233
6/20/2003,1004.576,896.0545,866.8254,879.0435
6/23/2003,998.756,898.4395,868.393,879.26845
6/24/2003,993.114,901.1625,870.4292,879.7016
6/25/2003,986.16,903.729,872.2502,880.25045
6/26/2003,984.384,906.443,874.1046,880.8633
6/27/2003,980.49,909.5345,876.0272,881.31325
6/30/2003,979.062,913.375,878.1064,881.8454
7/1/2003,978.836,916.2285,880.2562,882.2927
7/2/2003,982.522,918.652,882.602,882.4943
7/3/2003,982.498,921.99,884.9384,882.71375
7/7/2003,988.138,924.526,887.3824,882.87715
7/8/2003,994.806,925.964,889.22,883.0577
7/9/2003,998.784,926.382,891.465,883.33515
7/10/2003,997.774,926.602,893.9188,883.77925
7/11/2003,1000.262,927.624,896.4724,884.14075
7/14/2003,1000.15,929.3445,898.4988,884.423
7/15/2003,998.666,#N/A N/A,#N/A N/A,#N/A N/A
7/16/2003,997.024,931.1765,900.863,884.6531
7/17/2003,995.63,932.9455,902.6716,884.876
7/18/2003,994.666,934.5815,904.3354,885.1052
7/21/2003,989.654,936.946,906.1268,885.5021
7/22/2003,987.192,938.792,907.9534,885.739
7/23/2003,986.114,941.0425,909.4688,885.94555
7/24/2003,986.088,943.635,911.909,886.2329
7/25/2003,987.16,946.661,914.217,886.43
7/28/2003,990.704,950.0355,916.5732,886.68165
7/29/2003,990.938,952.1615,918.7214,886.8145
7/30/2003,990.714,954.148,921.1482,886.9252
7/31/2003,992.456,956.907,924.1342,887.2083
8/1/2003,988.75,959.8685,926.9348,887.4611
8/4/2003,986.01,961.9655,929.089,887.73005
8/5/2003,981.246,965.2875,931.7748,888.1944
8/6/2003,977.164,969.832,934.431,888.6637
8/7/2003,973.926,974.35,937.0342,889.1338
8/8/2003,973.414,977.914,939.3624,889.7172
8/11/2003,972.968,981.105,941.9564,890.2286
8/12/2003,977.946,983.526,944.1576,890.74105
8/13/2003,981.336,985.1245,946.4606,891.1887
8/14/2003,984.614,986.2295,948.2624,891.5505
8/15/2003,987.23,988.0385,950.1626,891.9317
8/18/2003,991.06,988.67,952.0888,892.26555
8/19/2003,993.46,989.045,953.7072,892.7035
8/20/2003,996.714,989.583,955.5134,893.16605
8/21/2003,999.268,989.9585,957.161,893.6793
8/22/2003,999.746,989.7365,958.4946,894.2402
8/25/2003,998.54,#N/A N/A,#N/A N/A,#N/A N/A
8/26/2003,997.416,990.5695,960.3544,894.915
8/27/2003,996.714,992.165,962.535,895.7376
8/28/2003,996.626,993.0335,964.2824,896.5217
8/29/2003,999.616,992.5945,965.6996,897.2967
9/2/2003,1005.272,992.576,967.324,898.19095
9/3/2003,1011.18,993.3385,969.0752,899.01195
9/4/2003,1017.416,992.8225,970.482,899.7393
9/5/2003,1021.126,991.9395,971.831,900.57245
9/8/2003,1025.852,990.5215,972.7778,901.4047
9/9/2003,1026.088,990.4525,974.0518,902.13175
9/10/2003,1023.018,989.608,975.2224,902.8862
9/11/2003,1020.708,989.9315,976.3164,903.732
9/12/2003,1020.156,990.1895,977.1864,904.67215
9/15/2003,1016.79,990.5035,977.9724,905.65375
9/16/2003,1018.02,991.1465,979.1604,906.6544
9/17/2003,1021.03,992.1615,980.1574,907.7532
9/18/2003,1025.662,992.9005,981.057,908.68
9/19/2003,1029.196,993.159,982.3914,909.44085
9/22/2003,1030.798,992.987,983.803,910.1852
9/23/2003,1030.74,992.7095,984.9376,910.6796
9/24/2003,1027.422,991.6295,985.9566,911.2936
9/25/2003,1020.16,989.5105,986.6014,911.7249
9/26/2003,1012.27,987.754,986.9134,912.13835
9/29/2003,1009.022,987.025,987.3314,912.51035
